wrf_date;data;stn_id;temp;rain;windU;windV;pressure
21.12.2023;27.12.2023 03:00;36889;-9.1;0.1;-1.8;2;1543.8
21.12.2023;27.12.2023 06:00;36889;-7.5;0.4;0.4;-1.8;1660.8
21.12.2023;27.12.2023 09:00;36889;-7.5;0.5;1.1;-2.4;1722.4
21.12.2023;27.12.2023 12:00;36889;-11;0;-2.3;-0.1;1833.8
21.12.2023;27.12.2023 15:00;36889;-10.8;0;-4.8;4.3;1884.9
21.12.2023;27.12.2023 18:00;36889;-10;0;-5;5.5;1844.7
21.12.2023;27.12.2023 21:00;36889;-9.4;0;-4.2;5.9;1824
21.12.2023;28.12.2023 00:00;36889;-9.1;0;-3.6;5.7;1804
21.12.2023;21.12.2023 00:00;36897;-8.5;0;0.9;3.5;2506.9
21.12.2023;21.12.2023 03:00;36897;-7.1;0;0.8;5.9;2457.7
21.12.2023;21.12.2023 06:00;36897;-2;0;-0.8;3.5;2489.7
21.12.2023;21.12.2023 09:00;36897;-1.7;0;-1.5;2.7;2412.9
21.12.2023;21.12.2023 12:00;36897;-4.3;0;0.7;6.6;2464.2
21.12.2023;21.12.2023 15:00;36897;-3.7;0;1.9;6.3;2468.9
21.12.2023;21.12.2023 18:00;36897;-3.5;0;2;5.8;2353.4
21.12.2023;21.12.2023 21:00;36897;-3.1;0;2.1;6.1;2246.5
21.12.2023;22.12.2023 00:00;36897;-2.6;0;1.6;6.4;2066.9
21.12.2023;22.12.2023 03:00;36897;-2;0;1.8;5.6;1958.3
21.12.2023;22.12.2023 06:00;36897;1.4;0;0.8;1.7;1814.4
21.12.2023;22.12.2023 09:00;36897;1.9;0;-1.2;0.9;1598.9
21.12.2023;22.12.2023 12:00;36897;-1.3;0;-0.4;3.5;1518.5
21.12.2023;22.12.2023 15:00;36897;-0.6;0;1.3;3.8;1490.6
21.12.2023;22.12.2023 18:00;36897;-1.1;0;1.7;4.6;1448.5
21.12.2023;22.12.2023 21:00;36897;-1.1;0;1.2;5;1434.9
21.12.2023;23.12.2023 00:00;36897;-0.9;0;1.2;5.4;1418.1
21.12.2023;23.12.2023 03:00;36897;-0.1;0;1.9;5.9;1464.4
21.12.2023;23.12.2023 06:00;36897;2.6;0;1.6;3.6;1456.3
21.12.2023;23.12.2023 09:00;36897;2.9;0;1.4;3.3;1377.1
21.12.2023;23.12.2023 12:00;36897;0.5;0;2;5.1;1438.4
21.12.2023;23.12.2023 15:00;36897;0.3;0;2.7;5.5;1492.5
21.12.2023;23.12.2023 18:00;36897;0.1;0;2.9;5.5;1501.7
21.12.2023;23.12.2023 21:00;36897;-0.4;0;2.7;5.4;1488.1
21.12.2023;24.12.2023 00:00;36897;-0.4;0;2.8;5.9;1467
21.12.2023;24.12.2023 03:00;36897;0.1;0;2.9;5.5;1476.2
21.12.2023;24.12.2023 06:00;36897;2.4;0;2;4;1418.8
21.12.2023;24.12.2023 09:00;36897;2.8;0;1;3.4;1326.5
21.12.2023;24.12.2023 12:00;36897;1;0;1.9;5.3;1357.1
21.12.2023;24.12.2023 15:00;36897;0.6;0;2.2;5;1471.4
21.12.2023;24.12.2023 18:00;36897;0.6;0;1.9;5.1;1492.4
21.12.2023;24.12.2023 21:00;36897;0.4;0;2.1;5.3;1564.5
21.12.2023;25.12.2023 00:00;36897;0.1;0;2;6.1;1659.6
21.12.2023;25.12.2023 03:00;36897;1.1;0;1.6;6.5;1749.4
21.12.2023;25.12.2023 06:00;36897;2.7;0;0.6;4.4;1777.8
21.12.2023;25.12.2023 09:00;36897;2.9;0;1.2;4.1;1718.4
21.12.2023;25.12.2023 12:00;36897;1.3;0;1.2;4.5;1716.3
21.12.2023;25.12.2023 15:00;36897;0.8;0;1.6;4.5;1611.2
21.12.2023;25.12.2023 18:00;36897;0.2;0;1.2;4.2;1404.3
21.12.2023;25.12.2023 21:00;36897;0.3;0;-0.1;3.1;1177.8
21.12.2023;26.12.2023 00:00;36897;-0.4;0;-1.6;4.2;1029.6
21.12.2023;26.12.2023 03:00;36897;1.1;0;-0.2;6.3;998.5
21.12.2023;26.12.2023 06:00;36897;4.6;0;1.2;1.4;1275.1
21.12.2023;26.12.2023 09:00;36897;0.6;0.1;11.2;-1.2;1610.8
21.12.2023;26.12.2023 12:00;36897;-0.9;1;3.7;-2;1897
21.12.2023;26.12.2023 15:00;36897;-2.1;0.1;0.3;-0.6;1871
21.12.2023;26.12.2023 18:00;36897;-4.4;0;0.1;3;1797.3
21.12.2023;26.12.2023 21:00;36897;-3.3;0;0.9;3.1;1727.2
21.12.2023;27.12.2023 00:00;36897;-3.4;0;2.5;1.3;1850.5
21.12.2023;27.12.2023 03:00;36897;-3.7;0;1.4;2.8;2030.8
21.12.2023;27.12.2023 06:00;36897;-0.4;0;0.2;0.2;2173.3
21.12.2023;27.12.2023 09:00;36897;-0.8;0;-0.4;-0.5;2258.2
21.12.2023;27.12.2023 12:00;36897;-3.6;0;0.9;3.5;2402.7
21.12.2023;27.12.2023 15:00;36897;-4.3;0;0.5;3.7;2436.3
21.12.2023;27.12.2023 18:00;36897;-4.7;0;-0.3;4;2340
21.12.2023;27.12.2023 21:00;36897;-4.1;0;-0.4;4.8;2264.9
21.12.2023;28.12.2023 00:00;36897;-3.2;0;0.4;5.1;2220.1
21.12.2023;21.12.2023 00:00;36899;-8.4;0;1.6;4.5;2626.5
21.12.2023;21.12.2023 03:00;36899;-8.2;0;-1.6;4.9;2611.4
21.12.2023;21.12.2023 06:00;36899;-1.7;0;-1.9;1.2;2615.1
21.12.2023;21.12.2023 09:00;36899;-2;0;-2.6;0.9;2521.4
21.12.2023;21.12.2023 12:00;36899;-6;0;-1.1;4.3;2571.8
21.12.2023;21.12.2023 15:00;36899;-4.4;0;0.4;6.5;2552.2
21.12.2023;21.12.2023 18:00;36899;-3.7;0;0.7;7.2;2448
21.12.2023;21.12.2023 21:00;36899;-3.4;0;0.5;6.4;2345.8
21.12.2023;22.12.2023 00:00;36899;-3.1;0;0.5;5.6;2199.7
21.12.2023;22.12.2023 03:00;36899;-2.4;0;0.9;5.4;2109.1
21.12.2023;22.12.2023 06:00;36899;2.9;0;0.1;0;1971.5
21.12.2023;22.12.2023 09:00;36899;2.2;0;-0.8;-1;1758.3
21.12.2023;22.12.2023 12:00;36899;-0.2;0;0.6;3.6;1658.8
21.12.2023;22.12.2023 15:00;36899;-1.4;0;1.6;6.4;1599.5
21.12.2023;22.12.2023 18:00;36899;-1.2;0;0.9;6.4;1506.1
21.12.2023;22.12.2023 21:00;36899;-1.2;0;0.6;6.4;1472.3
21.12.2023;23.12.2023 00:00;36899;-1.2;0;0.5;6;1446.3
21.12.2023;23.12.2023 03:00;36899;-1.1;0;0.9;6.8;1505.6
21.12.2023;23.12.2023 06:00;36899;2.5;0;-0.2;3.9;1479.8
21.12.2023;23.12.2023 09:00;36899;3.2;0;-0.7;3.4;1395.6
21.12.2023;23.12.2023 12:00;36899;0.4;0;0.9;6.7;1471.6
21.12.2023;23.12.2023 15:00;36899;-0.6;0;1.1;7.3;1516.1
21.12.2023;23.12.2023 18:00;36899;-1.1;0;0.8;7.5;1520
21.12.2023;23.12.2023 21:00;36899;-1.6;0;0.7;7.8;1503.6
21.12.2023;24.12.2023 00:00;36899;-1.7;0;0.4;7.7;1495.7
21.12.2023;24.12.2023 03:00;36899;-1.2;0;0.4;7.5;1502
21.12.2023;24.12.2023 06:00;36899;2.4;0;0.1;4.8;1442.5
21.12.2023;24.12.2023 09:00;36899;2.9;0;-0.4;4.1;1349.6
21.12.2023;24.12.2023 12:00;36899;1;0;0.6;6.5;1379
21.12.2023;24.12.2023 15:00;36899;0.2;0;1.3;7.4;1480.8
21.12.2023;24.12.2023 18:00;36899;0.4;0;1.8;7.2;1511
21.12.2023;24.12.2023 21:00;36899;-0.2;0;0.7;6.6;1583.9
21.12.2023;25.12.2023 00:00;36899;0.4;0;-0.3;6.7;1680.2
21.12.2023;25.12.2023 03:00;36899;0.6;0;-0.1;7.6;1797.6
21.12.2023;25.12.2023 06:00;36899;3;0;0.4;6;1816.1
21.12.2023;25.12.2023 09:00;36899;3.4;0;0.5;5.7;1755.2
21.12.2023;25.12.2023 12:00;36899;2;0;1.3;6.4;1763.2
21.12.2023;25.12.2023 15:00;36899;1.3;0;2.3;5.6;1694.6
21.12.2023;25.12.2023 18:00;36899;0.6;0;3.2;4.8;1492.8
21.12.2023;25.12.2023 21:00;36899;0.1;0;1.5;5;1302.3
21.12.2023;26.12.2023 00:00;36899;-0.3;0;-0.9;4.1;1127.8
21.12.2023;26.12.2023 03:00;36899;0.1;0;-2.6;2.5;1048.9
21.12.2023;26.12.2023 06:00;36899;5.1;0;-2.9;1.1;1108.4
21.12.2023;26.12.2023 09:00;36899;3;0;-1.5;-0.6;1583.8
21.12.2023;26.12.2023 12:00;36899;0.6;0;-0.3;1;1958.5
21.12.2023;26.12.2023 15:00;36899;-0.2;0;-0.6;0.4;1965.1
21.12.2023;26.12.2023 18:00;36899;-2.3;0;0.3;2.4;1880.3
21.12.2023;26.12.2023 21:00;36899;-2;0;0.5;2.5;1802.8
21.12.2023;27.12.2023 00:00;36899;-2.2;0;0.1;3;1908.3
21.12.2023;27.12.2023 03:00;36899;-2;0;0.3;2.5;2139.5
21.12.2023;27.12.2023 06:00;36899;0.7;0;-0.8;-0.5;2262.4
21.12.2023;27.12.2023 09:00;36899;0.3;0;-0.7;-1.4;2345
21.12.2023;27.12.2023 12:00;36899;-2.8;0;-0.3;3.3;2508.7
21.12.2023;27.12.2023 15:00;36899;-3.5;0;-0.4;4.2;2550.4
21.12.2023;27.12.2023 18:00;36899;-4.5;0;-1.4;3.2;2462.1
21.12.2023;27.12.2023 21:00;36899;-4.4;0;-1.1;3.4;2376
21.12.2023;28.12.2023 00:00;36899;-3.7;0;-0.8;4.9;2335.3
21.12.2023;21.12.2023 00:00;38111;7;0;-6.8;10.4;2381.6
21.12.2023;21.12.2023 03:00;38111;6.7;0;-7;9.1;2247.9
21.12.2023;21.12.2023 06:00;38111;6.5;0;-7.5;9.7;2211.2
21.12.2023;21.12.2023 09:00;38111;8.2;0;-6.6;11.2;1942
21.12.2023;21.12.2023 12:00;38111;8.6;0;-7;10.4;1734.2
21.12.2023;21.12.2023 15:00;38111;7.9;0;-6.8;9.7;1661.1
21.12.2023;21.12.2023 18:00;38111;7.4;0;-7.9;8.7;1457.9
21.12.2023;21.12.2023 21:00;38111;6.7;0;-7.6;8.3;1304.4
21.12.2023;22.12.2023 00:00;38111;6;0;-7.9;7.7;1049.5
21.12.2023;22.12.2023 03:00;38111;5.1;0;-7.9;6.9;854.4
21.12.2023;22.12.2023 06:00;38111;5.5;0;-7.2;6.9;745
21.12.2023;22.12.2023 09:00;38111;8.7;0;-5.1;7.8;490.7
21.12.2023;22.12.2023 12:00;38111;9.6;0;-3.3;7.2;391.5
21.12.2023;22.12.2023 15:00;38111;9;0;-3.4;5.4;275.6
21.12.2023;22.12.2023 18:00;38111;8.5;0;-2.7;3.8;134.4
21.12.2023;22.12.2023 21:00;38111;8.6;0;1;1.9;99
21.12.2023;23.12.2023 00:00;38111;8.6;0;2.6;-0.3;25.5
21.12.2023;23.12.2023 03:00;38111;8.7;0;1.8;1;20.9
21.12.2023;23.12.2023 06:00;38111;6.9;0;-2.5;1.4;9.4
21.12.2023;23.12.2023 09:00;38111;7.6;0;-3.4;1.3;-201.8
21.12.2023;23.12.2023 12:00;38111;9.7;0;-3.8;2.3;-397.5
21.12.2023;23.12.2023 15:00;38111;8.8;0;-5.5;5.1;-554.3
21.12.2023;23.12.2023 18:00;38111;8.6;0;-5.3;4.5;-614.6
21.12.2023;23.12.2023 21:00;38111;9.1;0;-1.1;3.8;-683.7
21.12.2023;24.12.2023 00:00;38111;7;0;6.1;-11.2;-474
21.12.2023;24.12.2023 03:00;38111;5.8;0;7.9;-10.9;-36.2
21.12.2023;24.12.2023 06:00;38111;6.9;0;3.6;-9.2;237.7
21.12.2023;24.12.2023 09:00;38111;7.7;0;5;-3.7;321.9
21.12.2023;24.12.2023 12:00;38111;8.2;0;2.8;3.2;481.5
21.12.2023;24.12.2023 15:00;38111;7.9;0;0.4;5.1;561.5
21.12.2023;24.12.2023 18:00;38111;8;0.1;-5.8;3.7;425.9
21.12.2023;24.12.2023 21:00;38111;7.5;0;-7.3;6.7;242.8
21.12.2023;25.12.2023 00:00;38111;8.8;0;-0.9;5.2;118.7
21.12.2023;25.12.2023 03:00;38111;8.5;0;12.9;-7.3;582.5
21.12.2023;25.12.2023 06:00;38111;6.5;0.1;14;-11.3;931.1
21.12.2023;25.12.2023 09:00;38111;6;0;11.4;-10.6;1249
21.12.2023;25.12.2023 12:00;38111;5.7;0;9.8;-7.8;1469
21.12.2023;25.12.2023 15:00;38111;5.8;0;7.8;-4.4;1596.3
21.12.2023;25.12.2023 18:00;38111;6.9;0;9.3;0;1587.9
21.12.2023;25.12.2023 21:00;38111;7.4;0;7.3;7.1;1413.5
21.12.2023;26.12.2023 00:00;38111;8.2;0;4.1;10.8;1136
21.12.2023;26.12.2023 03:00;38111;9.1;0.2;4.8;7.7;1100.9
21.12.2023;26.12.2023 06:00;38111;9.7;0.1;10.7;2.6;1315.4
21.12.2023;26.12.2023 09:00;38111;9.8;0.1;8.9;-1.5;1402.6
21.12.2023;26.12.2023 12:00;38111;9.8;0;7.8;-1.3;1559.7
21.12.2023;26.12.2023 15:00;38111;10;0;4.9;-4.1;1652.8
21.12.2023;26.12.2023 18:00;38111;9.8;0;4.5;0.8;1778
21.12.2023;26.12.2023 21:00;38111;9.5;0;4.4;5.6;1805.7
21.12.2023;27.12.2023 00:00;38111;9.7;0;4.2;7.1;1775.7
21.12.2023;27.12.2023 03:00;38111;10;0;1.9;7.3;1780
21.12.2023;27.12.2023 06:00;38111;9.2;0;-2.8;7.4;1729.6
21.12.2023;27.12.2023 09:00;38111;9.8;0;-2.5;4.7;1604
21.12.2023;27.12.2023 12:00;38111;10.3;0;-1.6;1.4;1655.7
21.12.2023;27.12.2023 15:00;38111;9.8;0;-3.3;-1.1;1770
21.12.2023;27.12.2023 18:00;38111;8.9;0;-0.9;-1.9;1864.1
21.12.2023;27.12.2023 21:00;38111;8.3;0;-0.4;-4.4;1998.3
21.12.2023;28.12.2023 00:00;38111;7.3;0;-2.1;-3.9;1989.9
21.12.2023;21.12.2023 00:00;38198;-5.4;0;0.4;-1.9;3302.3
21.12.2023;21.12.2023 03:00;38198;-4.8;0;-1.5;-1.3;3269.1
21.12.2023;21.12.2023 06:00;38198;0.3;0;0.3;-0.6;3238.8
21.12.2023;21.12.2023 09:00;38198;3.1;0;0.8;-0.8;2957.5
21.12.2023;21.12.2023 12:00;38198;0.6;0;-2.7;-1.8;2777.4
21.12.2023;21.12.2023 15:00;38198;1.1;0;-4.6;-4.1;2575.8
21.12.2023;21.12.2023 18:00;38198;1.9;0;-5.6;-5.2;2313.5
21.12.2023;21.12.2023 21:00;38198;1.6;0;-4.7;-4.3;2104.4
21.12.2023;22.12.2023 00:00;38198;0.8;0;-3.2;-2.8;1919.7
21.12.2023;22.12.2023 03:00;38198;0.9;0;-1.1;0.1;1871.9
21.12.2023;22.12.2023 06:00;38198;3.3;0;-0.5;-0.2;1853.9
21.12.2023;22.12.2023 09:00;38198;4.8;0;-0.9;-0.4;1709.1
21.12.2023;22.12.2023 12:00;38198;1.9;0;-2.7;-2.3;1674.9
21.12.2023;22.12.2023 15:00;38198;1.9;0;-3;-2.4;1678.6
21.12.2023;22.12.2023 18:00;38198;2.3;0;-3.3;-2.2;1617.1
21.12.2023;22.12.2023 21:00;38198;2.4;0;-3.3;-2.4;1576.3
21.12.2023;23.12.2023 00:00;38198;2.5;0;-3.5;-2.3;1502.9
21.12.2023;23.12.2023 03:00;38198;2.6;0;-3.7;-2.1;1516.4
21.12.2023;23.12.2023 06:00;38198;6.2;0;-2.8;-1.6;1561.6
21.12.2023;23.12.2023 09:00;38198;7.3;0;-3.1;-1.7;1442.1
21.12.2023;23.12.2023 12:00;38198;4.2;0;-3.8;-2.2;1470.7
21.12.2023;23.12.2023 15:00;38198;3.5;0;-4.3;-2.2;1517.8
21.12.2023;23.12.2023 18:00;38198;3.3;0;-3.8;-2.5;1482.8
21.12.2023;23.12.2023 21:00;38198;4;0;-3.1;-3.3;1403.5
21.12.2023;24.12.2023 00:00;38198;4.3;0;-3.2;-3.1;1323.8
21.12.2023;24.12.2023 03:00;38198;4.6;0;-3.1;-2.9;1304.9
21.12.2023;24.12.2023 06:00;38198;7.2;0;-4.3;-1.2;1394.5
21.12.2023;24.12.2023 09:00;38198;8;0;-4.3;1.1;1333.8
21.12.2023;24.12.2023 12:00;38198;7.7;0;-4.8;1.2;1299.9
21.12.2023;24.12.2023 15:00;38198;7.3;0;-6.1;0.2;1281.8
21.12.2023;24.12.2023 18:00;38198;6.1;0;-4.2;-0.3;1309.2
21.12.2023;24.12.2023 21:00;38198;6.6;0;-3.9;-1.1;1322.5
21.12.2023;25.12.2023 00:00;38198;5.9;0;-3.3;1.1;1430.4
21.12.2023;25.12.2023 03:00;38198;5.4;0;-3.4;-0.3;1624.3
21.12.2023;25.12.2023 06:00;38198;8.5;0;-2.8;0.8;1709.3
21.12.2023;25.12.2023 09:00;38198;11.3;0;-3.5;-0.4;1492.1
21.12.2023;25.12.2023 12:00;38198;8.2;0;-3.4;-2.1;1324.9
21.12.2023;25.12.2023 15:00;38198;6.7;0;-3.9;-2.7;1104.4
21.12.2023;25.12.2023 18:00;38198;8.4;0.1;-4.7;-2.5;865.9
21.12.2023;25.12.2023 21:00;38198;7;0;-2.5;2.1;822.2
21.12.2023;26.12.2023 00:00;38198;4.7;0.3;1.8;4.4;1258.8
21.12.2023;26.12.2023 03:00;38198;2.7;0.1;3.5;1.2;1905.7
21.12.2023;26.12.2023 06:00;38198;3.4;0;3.5;3.1;2321.7
21.12.2023;26.12.2023 09:00;38198;5.1;0;3.4;3.1;2354.3
21.12.2023;26.12.2023 12:00;38198;2.2;0;2.1;0.8;2456.2
21.12.2023;26.12.2023 15:00;38198;0.2;0;-2.2;-1.5;2478.2
21.12.2023;26.12.2023 18:00;38198;0.2;0;-3;-1.2;2473
21.12.2023;26.12.2023 21:00;38198;-0.1;0;-2.9;-1.5;2528.4
21.12.2023;27.12.2023 00:00;38198;-0.3;0;-3.4;0.9;2648.6
21.12.2023;27.12.2023 03:00;38198;0.7;0;-3.1;0.5;2781.6
21.12.2023;27.12.2023 06:00;38198;4.3;0;-2.8;0.6;2919.6
21.12.2023;27.12.2023 09:00;38198;7.6;0;-2.2;0.9;2864.9
21.12.2023;27.12.2023 12:00;38198;4.4;0;-3;-1.3;2872.6
21.12.2023;27.12.2023 15:00;38198;4;0;-2.7;-2.5;2881.8
21.12.2023;27.12.2023 18:00;38198;4;0;-3.1;-2.6;2754.8
21.12.2023;27.12.2023 21:00;38198;3.8;0;-2.9;-2.7;2623.1
21.12.2023;28.12.2023 00:00;38198;3.9;0;-2.8;-2.5;2493.3
21.12.2023;21.12.2023 00:00;38328;-4.1;0;-1.6;1.3;2801.4
21.12.2023;21.12.2023 03:00;38328;-0.4;0;-4;3.6;2777.2
21.12.2023;21.12.2023 06:00;38328;4.4;0;-2.3;2.2;2793.4
21.12.2023;21.12.2023 09:00;38328;7.4;0;-0.5;0.4;2529.1
21.12.2023;21.12.2023 12:00;38328;3.2;0;-3.8;2.3;2394.3
21.12.2023;21.12.2023 15:00;38328;2.6;0;-5;3.7;2182.3
21.12.2023;21.12.2023 18:00;38328;3;0;-4;3.9;1968.3
21.12.2023;21.12.2023 21:00;38328;3.3;0;-4.3;3.8;1785.1
21.12.2023;22.12.2023 00:00;38328;3.4;0;-4.5;4.2;1661.4
21.12.2023;22.12.2023 03:00;38328;3.5;0;-4.5;4.2;1656
21.12.2023;22.12.2023 06:00;38328;6.8;0;-3.4;3.7;1661.4
21.12.2023;22.12.2023 09:00;38328;9.2;0;-2.1;2.3;1539.2
21.12.2023;22.12.2023 12:00;38328;5.4;0;-3.8;3.8;1534.5
21.12.2023;22.12.2023 15:00;38328;4.6;0;-4.7;4.8;1534
21.12.2023;22.12.2023 18:00;38328;4.7;0;-4.4;4.6;1492.1
21.12.2023;22.12.2023 21:00;38328;4.7;0;-4.7;4.4;1466.5
21.12.2023;23.12.2023 00:00;38328;4.8;0;-4.8;4.3;1404.9
21.12.2023;23.12.2023 03:00;38328;4.9;0;-5;4.6;1407.4
21.12.2023;23.12.2023 06:00;38328;9.4;0;-3.5;4.3;1454.9
21.12.2023;23.12.2023 09:00;38328;11.5;0;-2.7;2.5;1405.4
21.12.2023;23.12.2023 12:00;38328;7.6;0;-5.3;5;1449
21.12.2023;23.12.2023 15:00;38328;6.3;0;-5.3;6.5;1513.7
21.12.2023;23.12.2023 18:00;38328;6.3;0;-5.5;5.6;1426.6
21.12.2023;23.12.2023 21:00;38328;6.5;0;-5.4;5.7;1330.4
21.12.2023;24.12.2023 00:00;38328;7.5;0;-5.2;5.4;1263.4
21.12.2023;24.12.2023 03:00;38328;7.7;0;-4.9;5.3;1258.1
21.12.2023;24.12.2023 06:00;38328;12.2;0;-4;3.1;1397.2
21.12.2023;24.12.2023 09:00;38328;14.4;0;-0.9;3.2;1366.3
21.12.2023;24.12.2023 12:00;38328;10.5;0;-3.8;3.2;1429
21.12.2023;24.12.2023 15:00;38328;9.5;0;-5.1;4.3;1496
21.12.2023;24.12.2023 18:00;38328;9.4;0;-5.7;5.9;1381.4
21.12.2023;24.12.2023 21:00;38328;10.2;0;-4.7;8.1;1425.7
21.12.2023;25.12.2023 00:00;38328;11.4;0;-3.5;8.3;1499
21.12.2023;25.12.2023 03:00;38328;10.9;0;-3.4;7.6;1540.6
21.12.2023;25.12.2023 06:00;38328;13.8;0;-1.8;2.9;1652.2
21.12.2023;25.12.2023 09:00;38328;15.9;0;-0.9;-1.1;1495.9
21.12.2023;25.12.2023 12:00;38328;10.2;0;-5;3.8;1272.1
21.12.2023;25.12.2023 15:00;38328;9.6;0;-5.8;5.6;1112.9
21.12.2023;25.12.2023 18:00;38328;11.2;0;-4.8;7.9;929.3
21.12.2023;25.12.2023 21:00;38328;13;0;-2.5;8.4;796.9
21.12.2023;26.12.2023 00:00;38328;9.1;1;-0.5;10.3;1421.1
21.12.2023;26.12.2023 03:00;38328;6;6;0.7;9.5;1857.6
21.12.2023;26.12.2023 06:00;38328;6.1;2.8;5;3.9;2211
21.12.2023;26.12.2023 09:00;38328;8.9;0;5.3;5.8;2123.1
21.12.2023;26.12.2023 12:00;38328;5.2;0;3.3;2.3;2206.8
21.12.2023;26.12.2023 15:00;38328;3;0;0.2;3.5;2248.2
21.12.2023;26.12.2023 18:00;38328;2.7;0;-0.3;3.4;2235.9
21.12.2023;26.12.2023 21:00;38328;2.9;0;0.6;3.6;2338.9
21.12.2023;27.12.2023 00:00;38328;3.4;0;-0.2;5.8;2482.2
21.12.2023;27.12.2023 03:00;38328;3.7;0;-1;5.9;2616.4
21.12.2023;27.12.2023 06:00;38328;10.6;0;1.9;5;2737.3
21.12.2023;27.12.2023 09:00;38328;12.4;0;3.5;4.1;2664.8
21.12.2023;27.12.2023 12:00;38328;8.1;0;0.6;2.5;2690.1
21.12.2023;27.12.2023 15:00;38328;5.3;0;-2.6;3.3;2711.4
21.12.2023;27.12.2023 18:00;38328;4.9;0;-3.7;3.2;2583
21.12.2023;27.12.2023 21:00;38328;4.7;0;-4.2;3.5;2427.7
21.12.2023;28.12.2023 00:00;38328;4.8;0;-4.3;3.7;2294.1
21.12.2023;21.12.2023 00:00;38439;-0.8;0;-1.2;-3.8;3141.2
21.12.2023;21.12.2023 03:00;38439;-3.8;0;-0.6;-3.3;3176.7
21.12.2023;21.12.2023 06:00;38439;3.2;0;0;-4;3097.2
21.12.2023;21.12.2023 09:00;38439;7.8;0;-0.8;-3.2;2758.2
21.12.2023;21.12.2023 12:00;38439;2.6;0;-0.5;-4;2588.1
21.12.2023;21.12.2023 15:00;38439;-1.3;0;1.1;-2.6;2460.2
21.12.2023;21.12.2023 18:00;38439;-2.2;0;1.3;-2.9;2221
21.12.2023;21.12.2023 21:00;38439;-3;0;1.3;-2.6;2027.5
21.12.2023;22.12.2023 00:00;38439;-3.3;0;0.1;-2.2;1863.2
21.12.2023;22.12.2023 03:00;38439;-2.7;0;-0.9;0.3;1829.3
21.12.2023;22.12.2023 06:00;38439;4.6;0;-1.2;1.4;1817.8
21.12.2023;22.12.2023 09:00;38439;10.5;0;-1.4;0.9;1623.7
21.12.2023;22.12.2023 12:00;38439;7.9;0;0;0.1;1611.1
21.12.2023;22.12.2023 15:00;38439;4.2;0;-0.8;-0.9;1626.6
21.12.2023;22.12.2023 18:00;38439;1.9;0;-2;1.1;1557.8
21.12.2023;22.12.2023 21:00;38439;-0.4;0;-2.6;1.4;1516.2
21.12.2023;23.12.2023 00:00;38439;-1.3;0;-2.7;1.2;1438
21.12.2023;23.12.2023 03:00;38439;-1.4;0;-2.9;2.2;1481.1
21.12.2023;23.12.2023 06:00;38439;7.7;0;-2.8;2.9;1502.9
21.12.2023;23.12.2023 09:00;38439;14.5;0;-3.4;5;1356.3
21.12.2023;23.12.2023 12:00;38439;9.1;0;-3.1;3.3;1392.2
21.12.2023;23.12.2023 15:00;38439;4.9;0;-2.2;2.5;1495.3
21.12.2023;23.12.2023 18:00;38439;3;0;-2.8;2.3;1422
21.12.2023;23.12.2023 21:00;38439;2;0;-3.5;1.8;1307.5
21.12.2023;24.12.2023 00:00;38439;1;0;-2.4;1.7;1248.2
21.12.2023;24.12.2023 03:00;38439;2.3;0;-2.2;2.4;1309.1
21.12.2023;24.12.2023 06:00;38439;10;0;-2.3;2.8;1398.6
21.12.2023;24.12.2023 09:00;38439;16.2;0;-0.8;3.9;1338.9
21.12.2023;24.12.2023 12:00;38439;13;0;-6.9;1.5;1188
21.12.2023;24.12.2023 15:00;38439;10.4;0;-3.6;5.4;1332.5
21.12.2023;24.12.2023 18:00;38439;6.5;0;-1.4;4.4;1366.3
21.12.2023;24.12.2023 21:00;38439;5.9;0;-3;5;1403.7
21.12.2023;25.12.2023 00:00;38439;5.7;0;-2.4;4.6;1493.3
21.12.2023;25.12.2023 03:00;38439;6.2;0;-0.9;3.1;1654
21.12.2023;25.12.2023 06:00;38439;12.8;0;1.8;0.3;1684.8
21.12.2023;25.12.2023 09:00;38439;17.4;0;-1.1;-1.2;1400.2
21.12.2023;25.12.2023 12:00;38439;14.3;0;-3.3;1.2;1178.7
21.12.2023;25.12.2023 15:00;38439;9.1;0;-1.9;3.3;1050.3
21.12.2023;25.12.2023 18:00;38439;9.1;0;-0.4;5.5;969
21.12.2023;25.12.2023 21:00;38439;10.4;0;2.6;7.1;1194.3
21.12.2023;26.12.2023 00:00;38439;9.4;0;8.9;1;1627.8
21.12.2023;26.12.2023 03:00;38439;7.7;0;6.9;-0.8;2164.4
21.12.2023;26.12.2023 06:00;38439;8.9;0;4.8;-1.1;2445.4
21.12.2023;26.12.2023 09:00;38439;10.7;0;2.8;0.2;2414.7
21.12.2023;26.12.2023 12:00;38439;8.6;0;1.2;-1;2458
21.12.2023;26.12.2023 15:00;38439;5.2;0;-1.1;1.8;2505.7
21.12.2023;26.12.2023 18:00;38439;4.3;0;0.8;0.3;2471.5
21.12.2023;26.12.2023 21:00;38439;1.3;0;-1.9;3.1;2589.7
21.12.2023;27.12.2023 00:00;38439;-0.1;0;-2;2.9;2732.5
21.12.2023;27.12.2023 03:00;38439;-0.5;0;-1.9;2.7;2851.8
21.12.2023;27.12.2023 06:00;38439;7.9;0;-1.5;3.4;2966.4
21.12.2023;27.12.2023 09:00;38439;12.7;0;-1;2.2;2840.1
21.12.2023;27.12.2023 12:00;38439;10.6;0;-1.4;1.6;2824.4
